mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va
131	130	781/2	781/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1193									196							
131	130	389	389	2.0	1/4	1/4	Chord	3/4	2	2	1/2			1/2	1	1194									197							
131	130	390	390	1.0	1/2	1/2	Chord	3/4	2	3	1/4			1/4	1	1195																
132	131	391	391	0.0	0	0	Dynamic	3/4	1	1	0						pp								192							
132	131	391	391	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>poco a poco a tempo e crescendo"						192							
132	131	391	391	0.0	0	0	Spanner	3/4	1	1	0														192		28					
132	131	391	391	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1196									192		28					
132	131	392	392	0.0	1/4	1/4	Spanner	3/4	1	1	0																					
132	131	392	392	0.0	1/4	1/4	Chord	3/4	1	1	0	acciaccatura		1/8	1	1197																
132	131	392	392	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1198																
132	131	787/2	787/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1199									198							
132	131	391	391	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1200									196							
132	131	783/2	783/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1201																
132	131	785/2	785/2	1.5	3/8	3/8	Chord	3/4	2	1	3/8			1/4	3/2	1202																
132	131	785/2	785/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8			1/8	1	1203									199							
132	131	393	393	0.5	1/2	1/2	Chord	3/4	2	2	1/8			1/8	1	1204									199							
132	131	787/2	787/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8			1/8	1	1205									199							
133	132	394	394	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1206									198							
133	132	395	395	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1207									198							
133	132	396	396	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1208									198							
133	132	791/2	791/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1209																
133	132	396	396	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1210																
133	132	394	394	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1211																
133	132	791/2	791/2	1.5	3/8	3/8	Chord	3/4	2	1	3/8			1/4	3/2	1212									200							
133	132	394	394	0.5	0	0	Chord	3/4	2	2	1/8			1/8	1	1213									199							
133	132	789/2	789/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8			1/8	1	1214																
133	132	791/2	791/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8			1/8	1	1215									201							
133	132	396	396	0.5	1/2	1/2	Chord	3/4	2	2	1/8			1/8	1	1216									201							
133	132	793/2	793/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8			1/8	1	1217									201							
134	133	397	397	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1218									198							
134	133	398	398	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1219									198							
134	133	399	399	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1220									198							
134	133	397	397	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	1221																
134	133	397	397	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1222									200							
134	133	795/2	795/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1223																
134	133	797/2	797/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1224									202							
134	133	399	399	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1225									202							
134	133	799/2	799/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1226									202							
134	133	797/2	797/2	1.5	3/8	3/8	Chord	3/4	2	2	3/8			1/4	3/2	1227																
135	134	400	400	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1228																
135	134	803/2	803/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1229		articTenutoAbove														
135	134	402	402	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1230		articTenutoAbove														
135	134	400	400	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	1231																
135	134	402	402	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1232																
135	134	400	400	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	1233									202							
135	134	400	400	0.5	0	0	Chord	3/4	2	2	1/8			1/8	1	1234																
135	134	801/2	801/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8			1/8	1	1235																
135	134	401	401	0.5	1/4	1/4	Chord	3/4	2	2	1/8			1/8	1	1236																
135	134	803/2	803/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8			1/8	1	1237																
136	135	403	403	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>sempre più agitato e crescendo"													
136	135	403	403	0.0	0	0	Dynamic	3/4	1	1	0						mf															
136	135	403	403	0.0	0	0	Spanner	3/4	1	1	0																29					
136	135	403	403	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1238									203		29					
136	135	404	404	0.0	1/4	1/4	Spanner	3/4	1	1	0																					
136	135	404	404	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	1239																
136	135	811/2	811/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1240		articTenutoAbove														
136	135	405	405	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1241																
136	135	403	403	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1242									204							
136	135	807/2	807/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1243									204							
136	135	404	404	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1244									204							
136	135	809/2	809/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1245									204							
137	136	406	406	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1246		articTenutoAbove							205							
137	136	407	407	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1247									205							
137	136	408	408	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1248									205							
137	136	406	406	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	1249																
137	136	408	408	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1250																
137	136	406	406	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1251									206							
137	136	813/2	813/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1252									206							
137	136	407	407	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1253									206							
137	136	815/2	815/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1254									206							
138	137	409	409	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1255									205							
138	137	410	410	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1256									205							
138	137	411	411	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1257									205							
138	137	409	409	0.0	0	0	Spanner	3/4	2	1	0																	15				
138	137	409	409	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1258									207			15				
138	137	819/2	819/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1259									207			15				
138	137	410	410	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1260									207			15				
138	137	821/2	821/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1261									207			15				
138	137	411	411	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1262									207			15				
138	137	823/2	823/2	0.0	5/8	5/8	Spanner	3/4	2	1	0														207							
138	137	823/2	823/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1263									207							
139	138	412	412	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1264																
139	138	413	413	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1265									208							
139	138	414	414	0.0	1/2	1/2	Spanner	3/4	1	1	0														208			16				
139	138	414	414	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1266									208			16				
139	138	412	412	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1267									207							
139	138	825/2	825/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1268									207							
139	138	413	413	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1269									207							
139	138	827/2	827/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1270									207							
139	138	414	414	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1271									207							
139	138	829/2	829/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1272									207							
140	139	415	415	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1273									208			16				
140	139	416	416	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1274									208			16				
140	139	417	417	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1275									208			16				
140	139	415	415	0.0	0	0	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>affrettando"													
140	139	415	415	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1276									209							
140	139	831/2	831/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1277									209							
140	139	416	416	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1278									209							
140	139	833/2	833/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1279									209							
140	139	417	417	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1280									209							
140	139	835/2	835/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1281									209							
141	140	418	418	0.0	0	0	Spanner	3/4	1	1	0																					
141	140	418	418	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1282																
141	140	419	419	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1283									210							
141	140	420	420	0.0	1/2	1/2	Spanner	3/4	1	1	0														210			17				
141	140	420	420	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1284									210			17				
141	140	418	418	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1285									209							
141	140	837/2	837/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1286									209							
141	140	419	419	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1287									209							
141	140	839/2	839/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1288									209							
141	140	420	420	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1289									209							
141	140	841/2	841/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1290									209							
142	141	421	421	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1291									210			17				
142	141	422	422	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1292									210			17				
142	141	423	423	0.0	1/2	1/2	Spanner	3/4	1	1	0																					
142	141	423	423	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1293																
142	141	421	421	0.0	0	0	Spanner	3/4	2	1	0																		9	9		
142	141	421	421	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1294									211				9	9		
142	141	843/2	843/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1295									211				9	9		
142	141	422	422	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1296									211				9	9		
142	141	845/2	845/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1297									211				9	9		
142	141	423	423	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1298									211				9	9		
142	141	847/2	847/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1299									211				9	9		
143	142	424	424	0.0	0	0	Dynamic	3/4	1	1	0						ff															
143	142	424	424	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1300		articAccentAbove														
143	142	424	424	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	1301																
143	142	425	425	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	1302																
143	142	426	426	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1303																
143	142	424	424	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1304									211				9	9		
143	142	849/2	849/2	0.0	1/8	1/8	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>appassionato"						211				9	9		
143	142	849/2	849/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1305									211				9	9		
143	142	425	425	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1306									211				9	9		
143	142	851/2	851/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1307									211				9	9		
143	142	426	426	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1308									211				9	9		
143	142	853/2	853/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1309													9	9		
144	143	427	427	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1310																
144	143	427	427	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	1311																
144	143	428	428	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	1312																
144	143	429	429	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1313																
144	143	427	427	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1314									212				9	9		
144	143	855/2	855/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1315									212				9	9		
144	143	428	428	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1316									212				9	9		
144	143	857/2	857/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1317									212				9	9		
144	143	429	429	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1318									212				9	9		
144	143	859/2	859/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1319									212				9	9		
145	144	430	430	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	1320									213							
145	144	1721/4	1721/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	1321									213							
145	144	861/2	861/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	1322									213							
145	144	1723/4	1723/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	1323									213							
145	144	431	431	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>trillo"						213							
145	144	431	431	2.0	1/4	1/4	Chord	3/4	1	1	1/2		c32	1/2	1	1324									213							
145	144	431	431	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16after		1/16	1	1325									213							
145	144	431	431	0.0	1/4	1/4	Chord	3/4	1	1	0	grace16after		1/16	1	1326									213							
145	144	431	431	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	1327									213							
145	144	430	430	0.0	0	0	Spanner	3/4	2	1	0														212							
145	144	430	430	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1328									212							
145	144	861/2	861/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1329									212							
145	144	431	431	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1330									212							
145	144	863/2	863/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1331									212							
145	144	432	432	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1332																
146	145	867/2	867/2	0.0	1/8	1/8	Dynamic	3/4	1	1	0						f															
146	145	434	434	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>con moto"													
146	145	434	434	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1333																
146	145	435	435	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1334																
146	145	867/2	867/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	1335									214							
146	145	434	434	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	1336									214							
146	145	869/2	869/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1337									214							
146	145	435	435	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	1338									214							
146	145	871/2	871/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	1339									214							
146	145	433	433	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1340																
146	145	434	434	0.0	1/4	1/4	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>brioso"													
146	145	434	434	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1341																
146	145	435	435	0.0	1/2	1/2	Spanner	3/4	2	1	0																	18				
146	145	435	435	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1342												18				
147	146	436	436	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1343																
147	146	437	437	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1344																
147	146	438	438	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1345																
147	146	436	436	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	1346									214							
147	146	873/2	873/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	1347									214							
147	146	437	437	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	1348									214							
147	146	875/2	875/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1349									214							
147	146	438	438	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	1350									214							
147	146	877/2	877/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	1351																
147	146	436	436	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1352												18				
147	146	437	437	0.0	1/4	1/4	Spanner	3/4	2	1	0																					
147	146	437	437	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1353																
147	146	438	438	0.0	1/2	1/2	Spanner	3/4	2	1	0																	19				
147	146	438	438	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1354												19				
148	147	439	439	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1355																
148	147	440	440	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1356																
148	147	441	441	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1357																
148	147	439	439	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	1358									215							
148	147	879/2	879/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	1359									215							
148	147	440	440	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	1360									215							
148	147	881/2	881/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1361									215							
148	147	441	441	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	1362									215							
148	147	883/2	883/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	1363									215							
148	147	439	439	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1364												19				
148	147	440	440	0.0	1/4	1/4	Spanner	3/4	2	1	0																					
148	147	440	440	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1365																
148	147	441	441	0.0	1/2	1/2	Spanner	3/4	2	1	0																	20				
148	147	441	441	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1366												20				
149	148	442	442	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1367																
149	148	443	443	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1368																
149	148	444	444	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1369																
149	148	442	442	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	1370									215							
149	148	885/2	885/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	1371									215							
149	148	443	443	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	1372									215							
149	148	887/2	887/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1373									215							
149	148	444	444	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	1374									215							
149	148	889/2	889/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	1375																
149	148	442	442	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1376												20				
149	148	443	443	0.0	1/4	1/4	Spanner	3/4	2	1	0																					
149	148	443	443	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1377																
149	148	444	444	0.0	1/2	1/2	Spanner	3/4	2	1	0																	21				
149	148	444	444	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1378												21				
150	149	445	445	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>accelerando"													
150	149	445	445	0.0	0	0	Dynamic	3/4	1	1	0						sf															
150	149	445	445	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1379																
150	149	891/2	891/2	0.0	1/8	1/8	Spanner	3/4	1	1	0																30					
150	149	445	445	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	1380									216		30					
150	149	891/2	891/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	1381									216		30					
150	149	446	446	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	1382									216		30					
150	149	893/2	893/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	1383									216		30					
150	149	447	447	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	1384									216		30					
150	149	895/2	895/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	1385									216		30					
150	149	445	445	0.0	0	0	Spanner	3/4	2	1	0																					
150	149	445	445	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1386									217							
150	149	891/2	891/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1387									217							
150	149	446	446	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1388									217							
150	149	893/2	893/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1389									217							
150	149	447	447	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1390									217							
150	149	895/2	895/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1391									217							
150	149	445	445	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1392		articAccentBelow														
151	150	448	448	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1393											30					
151	150	449	449	0.0	1/4	1/4	Spanner	3/4	1	1	0																					
151	150	450	450	0.0	1/2	1/2	Dynamic	3/4	1	1	0						p															
151	150	450	450	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1394									218							
151	150	448	448	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1395									217							
151	150	897/2	897/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1396									217							
151	150	449	449	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1397									217							
151	150	899/2	899/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1398									217							
151	150	450	450	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1399									217							
151	150	901/2	901/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1400									217							
152	151	451	451	0.0	0	0	Spanner	3/4	1	1	0																	22				
152	151	451	451	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1401												22				
152	151	453	453	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1402									219			22				
152	151	451	451	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1403									217							
152	151	903/2	903/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1404									217							
152	151	452	452	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1405									217							
152	151	905/2	905/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1406									217							
152	151	453	453	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1407									217							
152	151	907/2	907/2	0.0	5/8	5/8	Spanner	3/4	2	1	0														217						0	
152	151	907/2	907/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1408									217						0	
153	152	454	454	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>sempre con moto"									22				
153	152	454	454	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1409												22				
153	152	456	456	0.0	1/2	1/2	Spanner	3/4	1	1	0																					
153	152	456	456	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1410									220							
153	152	454	454	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1411									217						0	
153	152	909/2	909/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1412									217						0	
153	152	455	455	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1413									217						0	
153	152	911/2	911/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1414									217						0	
153	152	456	456	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1415									217						0	
153	152	913/2	913/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1416									217						0	
154	153	457	457	0.0	0	0	Dynamic	3/4	1	1	0						ff															
154	153	457	457	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1417																
154	153	917/2	917/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1418									221							
154	153	459	459	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1419									221							
154	153	919/2	919/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1420		articAccentBelow														
154	153	457	457	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1421															0	
154	153	458	458	0.0	1/4	1/4	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>strepitoso"													
154	153	458	458	0.0	1/4	1/4	Spanner	3/4	2	1	0																					
154	153	458	458	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1422		articAccentStaccatoAbove														
155	154	460	460	0.0	0	0	Spanner	3/4	1	1	0																31					
155	154	923/2	923/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1423									222		31					
155	154	462	462	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1424									222		31					
155	154	925/2	925/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1425											31					
155	154	460	460	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	1426											31					
155	154	460	460	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1427																
155	154	461	461	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1428		articAccentStaccatoAbove														
156	155	463	463	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>ritenuto"								31					
156	155	929/2	929/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1429									223		31					
156	155	465	465	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1430									223		31					
156	155	931/2	931/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1431											31					
156	155	463	463	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	1432											31					
