mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb
94	94	279	279	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	693		articStaccatoBelow							184					
94	94	280	280	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	694		articStaccatoBelow												
94	94	281	281	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	695		articStaccatoBelow							186					
95	95	282	282	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	696									187					
95	95	282	282	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	697									188					
95	95	282	282	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	698		articStaccatoBelow							186					
95	95	283	283	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	699		articStaccatoBelow												
95	95	284	284	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	700		articStaccatoBelow							189					
96	96	285	285	0.0	0	0	Spanner	3/4	1	1	0														187		22			
96	96	285	285	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	701									187		22			
96	96	286	286	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	702									187		22			
96	96	287	287	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	703									187		22			
96	96	285	285	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	704									188		22			
96	96	285	285	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	705		articStaccatoBelow							189					
96	96	286	286	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	706		articStaccatoBelow												
96	96	287	287	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	707		articStaccatoBelow							190					
97	97	288	288	0.0	0	0	Spanner	3/4	1	1	0														187					
97	97	288	288	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	708									187					
97	97	289	289	0.0	1/4	1/4	Spanner	3/4	1	1	0														187	21				
97	97	289	289	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	709									187	21				
97	97	290	290	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	710									187	21				
97	97	288	288	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	711									188	21				
97	97	288	288	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	712		articStaccatoBelow							190					
97	97	289	289	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	713		articStaccatoBelow												
97	97	290	290	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	714		articStaccatoBelow							191					
98	98	291	291	0.0	0	0	Chord	3/4	1	1	0	acciaccatura		1/8	1	715									187	21				
98	98	291	291	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	716									187	21				
98	98	585/2	585/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	717									187	21				
98	98	293	293	0.0	1/2	1/2	Spanner	3/4	1	1	0																			
98	98	293	293	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	718														
98	98	291	291	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	719														
98	98	291	291	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	720		articStaccatoBelow							191					
98	98	292	292	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	721		articStaccatoBelow												
98	98	293	293	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	722		articStaccatoBelow							192					
99	99	294	294	0.0	0	0	Spanner	3/4	1	1	0																23			
99	99	294	294	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	723									193		23			
99	99	294	294	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	724									194		23			
99	99	294	294	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	725		articStaccatoBelow							192					
99	99	295	295	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	726		articStaccatoBelow												
99	99	296	296	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	727		articStaccatoBelow							195					
100	100	297	297	0.0	0	0	Spanner	3/4	1	1	0														193					
100	100	297	297	0.0	0	0	Spanner	3/4	1	1	0														193	22				
100	100	297	297	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	728									193	22				
100	100	597/2	597/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	729									193	22				
100	100	299	299	0.0	1/2	1/2	Spanner	3/4	1	1	0																			
100	100	299	299	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	730														
100	100	297	297	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	731									194, 196					
100	100	299	299	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	732														
100	100	297	297	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	733		articStaccatoBelow							195					
100	100	298	298	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	734		articStaccatoBelow												
100	100	299	299	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	735		articStaccatoBelow							197					
101	101	300	300	0.0	0	0	Spanner	3/4	1	1	0																24			
101	101	300	300	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	736									198		24			
101	101	300	300	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	737									199		24			
101	101	300	300	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	738		articStaccatoBelow							197					
101	101	301	301	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	739		articStaccatoBelow												
101	101	302	302	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	740		articStaccatoBelow							200					
102	102	303	303	0.0	0	0	Spanner	3/4	1	1	0														198					
102	102	303	303	0.0	0	0	Spanner	3/4	1	1	0														198	23				
102	102	303	303	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	741									198	23				
102	102	609/2	609/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	742									198	23				
102	102	305	305	0.0	1/2	1/2	Spanner	3/4	1	1	0																			
102	102	305	305	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	743														
102	102	303	303	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	744									199, 201					
102	102	305	305	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	745														
102	102	303	303	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	746		articStaccatoBelow							200					
102	102	304	304	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	747		articStaccatoBelow												
102	102	305	305	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	748		articStaccatoBelow							202					
103	103	306	306	0.0	0	0	Spanner	3/4	1	1	0																			
103	103	306	306	0.0	0	0	Spanner	3/4	1	1	0																			
103	103	306	306	0.0	0	0	Spanner	3/4	1	1	0																25			
103	103	306	306	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	749									203		25			
103	103	306	306	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	750									204		25			
103	103	306	306	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	751		articStaccatoBelow							202					
103	103	307	307	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	752		articStaccatoBelow												
103	103	308	308	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	753		articStaccatoBelow							205					
104	104	309	309	0.0	0	0	Spanner	3/4	1	1	0														203					
104	104	309	309	0.0	0	0	Spanner	3/4	1	1	0														203	24				
104	104	309	309	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	754									203	24				
104	104	621/2	621/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	755									203	24				
104	104	311	311	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	756										24				
104	104	309	309	2.0	0	0	Chord	3/4	1	2	1/2			1/2	1	757									204	24				
104	104	311	311	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	758										24				
104	104	309	309	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	759		articStaccatoBelow							205					
104	104	310	310	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	760		articStaccatoBelow												
104	104	311	311	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	761		articStaccatoBelow							206					
105	105	312	312	0.0	0	0	Spanner	3/4	1	1	0																			
105	105	312	312	0.0	0	0	Spanner	3/4	1	1	0																26			
105	105	312	312	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	762									207		26			
105	105	312	312	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	763									208		26			
105	105	312	312	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	764		articStaccatoBelow							206					
105	105	313	313	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	765		articStaccatoBelow												
105	105	314	314	0.0	1/2	1/2	Dynamic	3/4	2	1	0						p													
105	105	314	314	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	766		articStaccatoBelow							209					
106	106	315	315	0.0	0	0	StaffText	3/4	1	1	0								poco rit.						207					
106	106	315	315	0.0	0	0	Spanner	3/4	1	1	0														207					
106	106	315	315	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	767									207					
106	106	315	315	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	768		articStaccatoBelow							209					
106	106	316	316	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	769		articStaccatoBelow												
106	106	317	317	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	770														
107	107	318	318	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	771		articAccentStaccatoAbove												
107	107	1275/4	1275/4	0.0	3/16	3/16	Spanner	3/4	1	1	0															25				
107	107	1275/4	1275/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	772		articStaccatoAbove							210	25				
107	107	319	319	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>capriccioso"							25				
107	107	319	319	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	773		articStaccatoAbove								25				
107	107	1279/4	1279/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	774									211	25				
107	107	320	320	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	775		articStaccatoAbove								25				
107	107	1283/4	1283/4	0.0	11/16	11/16	Spanner	3/4	1	1	0																			
107	107	1283/4	1283/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	776									212					
107	107	318	318	0.0	0	0	Dynamic	3/4	2	1	0						sf													
107	107	318	318	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	777														
107	107	319	319	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	778		articAccentStaccatoAbove												
107	107	320	320	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	779														
108	108	321	321	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	780		articStaccatoBelow												
108	108	1287/4	1287/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	781									213					
108	108	322	322	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	782		articStaccatoBelow												
108	108	323	323	0.0	1/2	1/2	Spanner	3/4	1	1	0																27			
108	108	323	323	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	783									214		27			
108	108	321	321	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	784														
108	108	322	322	1.5	1/4	1/4	Chord	3/4	2	1	3/8			1/4	3/2	785		articAccentStaccatoAbove												
108	108	647/2	647/2	0.0	5/8	5/8	Spanner	3/4	2	1	0																	16	16	
108	108	647/2	647/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	786												16	16	
109	109	324	324	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	787											27			
109	109	1299/4	1299/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	788									215		27			
109	109	325	325	0.0	1/4	1/4	Spanner	3/4	1	1	0																			
109	109	325	325	0.0	1/4	1/4	Spanner	3/4	1	1	0															26				
109	109	325	325	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	789		articStaccatoAbove								26				
109	109	1303/4	1303/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	790									216	26				
109	109	326	326	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	791		articStaccatoAbove								26				
109	109	1307/4	1307/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	792									217	26				
109	109	324	324	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	793		articStaccatoBelow										16	16	
109	109	325	325	0.0	1/4	1/4	Spanner	3/4	2	1	0																			
109	109	325	325	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	794		articAccentStaccatoAbove												
109	109	326	326	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	795														
110	110	327	327	0.0	0	0	Spanner	3/4	1	1	0																			
110	110	327	327	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	796		articStaccatoBelow												
110	110	1311/4	1311/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	797									218					
110	110	328	328	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	798		articStaccatoBelow												
110	110	329	329	0.0	1/2	1/2	Spanner	3/4	1	1	0																28			
110	110	329	329	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	799									219		28			
110	110	327	327	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	800														
110	110	328	328	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	801		articAccentStaccatoAbove												
110	110	329	329	0.0	1/2	1/2	Spanner	3/4	2	1	0																	17	17	
110	110	329	329	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	802												17	17	
111	111	330	330	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	803											28			
111	111	661/2	661/2	0.0	1/8	1/8	Spanner	3/4	1	1	0																			
111	111	1323/4	1323/4	0.0	3/16	3/16	Spanner	3/4	1	1	0																29			
111	111	1323/4	1323/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	804									220		29			
111	111	331	331	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	805		articStaccatoAbove									29			
111	111	1327/4	1327/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	806									221		29			
111	111	332	332	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	807		articStaccatoAbove									29			
111	111	1331/4	1331/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	808									222		29			
111	111	330	330	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	809												17	17	
111	111	331	331	0.0	1/4	1/4	Spanner	3/4	2	1	0																			
111	111	331	331	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	810		articStaccatoAbove							223					
111	111	332	332	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	811		articStaccatoAbove												
112	112	333	333	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	812		articStaccatoAbove									29			
112	112	1335/4	1335/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	813									224		29			
112	112	334	334	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	814		articStaccatoAbove									29			
112	112	335	335	0.0	1/2	1/2	Spanner	3/4	1	1	0																			
112	112	335	335	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	815														
112	112	333	333	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	816		articStaccatoAbove							225					
112	112	334	334	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	817		articStaccatoAbove												
112	112	335	335	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	818														
113	113	336	336	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>ritenuto"											
113	113	336	336	0.0	0	0	Dynamic	3/4	1	1	0						f													
113	113	336	336	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	819														
113	113	337	337	0.75	1/4	1/4	Chord	3/4	1	1	3/16			1/8	3/2	820														
113	113	1351/4	1351/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	821									226					
113	113	338	338	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	822														
113	113	336	336	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	823														
113	113	337	337	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	824									227					
113	113	338	338	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	825														
114	114	339	339	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	826														
114	114	1359/4	1359/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	827									228					
114	114	340	340	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	828														
114	114	683/2	683/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	829									229					
114	114	1367/4	1367/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	830									229					
114	114	339	339	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	831														
114	114	340	340	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	832														
114	114	341	341	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	833									230					
115	115	342	342	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>largamente, molto cantando"											
115	115	342	342	0.0	0	0	Dynamic	3/4	1	1	0						ff													
115	115	342	342	0.0	0	0	Tempo	3/4	1	1	0									𝅘𝅥=92	92.0	𝅘𝅥	92.0	0.0						
115	115	342	342	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	834									231					
115	115	687/2	687/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	835									231					
115	115	344	344	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	836									231					
115	115	689/2	689/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	837									231					
115	115	342	342	0.0	0	0	StaffText	3/4	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>con pedale"											
115	115	342	342	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	838		articStaccatoBelow							232					
115	115	343	343	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	839		articStaccatoAbove												
115	115	344	344	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	840									233					
116	116	345	345	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	841									231					
116	116	691/2	691/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	842									231					
116	116	346	346	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	843									231					
116	116	693/2	693/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	844									231					
116	116	347	347	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	845									231					
116	116	695/2	695/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	846									231					
116	116	345	345	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	847		articStaccatoBelow							234					
116	116	346	346	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	848		articStaccatoAbove												
117	117	348	348	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	849									231					
117	117	697/2	697/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	850									231					
117	117	349	349	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	851									231					
117	117	701/2	701/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	852									231					
117	117	348	348	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	853		articStaccatoBelow							235					
117	117	349	349	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	854		articStaccatoAbove												
117	117	350	350	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	855									236					
118	118	351	351	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	856									231					
118	118	703/2	703/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	857									231					
118	118	352	352	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	858														
118	118	351	351	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	859		articStaccatoBelow							237					
118	118	352	352	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	860		articStaccatoAbove												
118	118	353	353	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	861									238					
119	119	709/2	709/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	862									239					
119	119	711/2	711/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	863									239					
119	119	356	356	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	864									239					
119	119	713/2	713/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	865									239					
119	119	354	354	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	866		articStaccatoBelow							240					
119	119	355	355	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	867		articStaccatoAbove												
119	119	356	356	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	868									241					
120	120	357	357	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	869									239					
120	120	715/2	715/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	870									239					
120	120	358	358	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	871									239					
120	120	719/2	719/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	872									239					
120	120	357	357	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	873		articStaccatoBelow												
120	120	358	358	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	874									242					
120	120	359	359	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	875														
121	121	360	360	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	876									239					
121	121	721/2	721/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	877									239					
121	121	361	361	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	878									239					
121	121	723/2	723/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	879									239					
121	121	362	362	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	880									239					
121	121	725/2	725/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	881									243					
121	121	361	361	2.0	1/4	1/4	Chord	3/4	1	2	1/2			1/2	1	882														
121	121	361	361	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	883									244					
121	121	362	362	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	884														
122	122	363	363	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	885									243, 245					
122	122	365	365	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	886														
122	122	363	363	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	887														
122	122	364	364	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	888														
122	122	365	365	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	889														
122	122	363	363	0.5	0	0	Chord	3/4	1	3	1/8			1/8	1	890														
122	122	727/2	727/2	0.5	1/8	1/8	Chord	3/4	1	3	1/8			1/8	1	891														
122	122	364	364	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	892									246					
122	122	365	365	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	893														
123	123	733/2	733/2	0.0	1/8	1/8	Chord	3/4	1	1	0	acciaccatura		1/8	1	894									247					
123	123	733/2	733/2	1.0	1/8	1/8	Chord	3/4	1	1	1/4			1/4	1	895									247					
123	123	735/2	735/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	896									247					
123	123	368	368	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	897									247					
123	123	737/2	737/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	898									247					
123	123	366	366	0.0	0	0	Dynamic	3/4	2	1	0						p													
123	123	366	366	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	899		articStaccatoBelow							248					
123	123	367	367	0.0	1/4	1/4	StaffText	3/4	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>dolce"											
123	123	367	367	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	900		articStaccatoAbove												
123	123	368	368	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	901									249					
124	124	369	369	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	902									247					
124	124	739/2	739/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	903									247					
124	124	370	370	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	904									247					
124	124	741/2	741/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	905									247					
124	124	371	371	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	906									247					
124	124	743/2	743/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	907									247					
124	124	369	369	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	908														
124	124	370	370	0.0	1/4	1/4	StaffText	3/4	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>dimin."											
124	124	370	370	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	909									250					
124	124	371	371	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	910														
125	125	372	372	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	911									247					
125	125	745/2	745/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	912														
125	125	747/2	747/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	913									251					
125	125	749/2	749/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	914									251					
125	125	372	372	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	915									252					
125	125	373	373	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	916														
125	125	374	374	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	917									253					
126	126	375	375	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>rit."						251					
126	126	375	375	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	918									251					
126	126	751/2	751/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	919														
126	126	753/2	753/2	0.0	3/8	3/8	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>ten."											
126	126	753/2	753/2	1.5	3/8	3/8	Chord	3/4	1	1	3/8			1/4	3/2	920														
126	126	375	375	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	921														
126	126	376	376	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	922														
126	126	377	377	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	923														
127	127	378	378	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>poco a poco accelerando (tempo di valse)"											
127	127	378	378	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	924														
127	127	757/2	757/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	925									254					
